Channel,Message,Company Name,Batch,Qualification,Apply Link
-1001309472884,"Wolters Kluwer Off Campus Hiring Fresher For *Associate Software QA Analyst*          
          
Location  : Pune     
          
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc         
          
Work Experience : Fresher - 2 Years   
   
Batch : 2023/2022/2021/2020/2019        
          
CTC    : 6 - 9 LPA          
          
Apply Link   : ****https://bit.ly/3H6Ynus****     
          
Telegram Group Link : ****https://t.me/fresheroffcampus",**Wolters Kluwer Off Campus Hiring Fresher For *Associate Software QA Analyst*,2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3H6Ynus
-1001309472884,"Wipro Hiring Fresher For *WILP Role* | Wipro Sponsored M.Tech *       
        
Location  : PAN India               
                                                         
Qualification   : ****B.SC****(All Branch)****/BCA****             
                                                           
Work Experience : Fresher          
                                                              
Batch : 2022/2023            
                                                            
CTC    : 15k - 23k per month + Bonus 75k                 
                               
Apply Link   : ****https://bit.ly/3EEKIJz****                
                                                        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Wipro Hiring Fresher For *WILP Role* | Wipro Sponsored M.Tech *,2022/2023,****B.SC****(All Branch)****/BCA****,https://bit.ly/3EEKIJz
-1001309472884,"GlobalFoundries Off Campus Hiring Fresher For *Engineer Integration Engineering*         
           
Location  : Bangalore         
           
Qualification   : B.E/B.Tech/M.Sc/M.E/M.Tech 
           
Work Experience : Fresher - 5 Years   
   
Batch : 2020/2021/2022/2023   
           
CTC    : Approx 5 - 9 LPA  
           
Apply Link   : ****https://bit.ly/3KdW5JV****         
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**GlobalFoundries Off Campus Hiring Fresher For *Engineer Integration Engineering*,2020/2021/2022/2023,B.E/B.Tech/M.Sc/M.E/M.Tech,https://bit.ly/3KdW5JV
-1001309472884,"KPMG Off Campus Hiring Fresher For *Risk Advisory Software Analyst*     
     
Location  : Bangalore    
     
Qualification   : B.E/B.Tech/B.Sc  
     
Work Experience : Fresher - 2 Years   
 
Batch : 2020/2021/2022/2023  
     
CTC    : 4 LPA     
     
Apply Link   : ****https://bit.ly/3naJK1i****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus",**KPMG Off Campus Hiring Fresher For *Risk Advisory Software Analyst*,2020/2021/2022/2023,B.E/B.Tech/B.Sc,https://bit.ly/3naJK1i
-1001309472884,"Ansys Off Campus Hiring Fresher For *Technical Support Engineer*        
        
Location  : Pune  
        
Qualification   : Bachelors/Masters degree   
        
Work Experience : Fresher 

Batch : 2020/2021/2022/2023 
        
CTC    : Approx 11 LPA       
       
Apply Link   : ****https://bit.ly/35fVmK1****       
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Ansys Off Campus Hiring Fresher For *Technical Support Engineer*,2020/2021/2022/2023,Bachelors/Masters degree,https://bit.ly/35fVmK1
-1001309472884,"Zoho Off Campus Hiring Fresher For *Software Developer*                                
                                
Location  : Chennai           
                                
Qualification   : B.E/B.Tech/M.E/M.Tech/BCA/MCA/M.Sc/B.Sc                         
                                
Work Experience : Fresher                          
                         
Batch : 2019/2020/2021/2022/2023                 
                               
CTC    : 4.5 - 7.5 LPA                                
                                
Apply Link   : ****https://bit.ly/3wXtRwE****                                
                                
Telegram Group Link : ****https://t.me/fresheroffcampus",**Zoho Off Campus Hiring Fresher For *Software Developer*,2019/2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech/BCA/MCA/M.Sc/B.Sc,https://bit.ly/3wXtRwE
-1001309472884,"Tata Power Off Campus Hiring Fresher For *Graduate Engineer Trainee*                                 
                                 
Location  : Pan India                
                                 
Qualification   : B.E/B.Tech                  
                                 
Work Experience : Fresher                            
                          
Batch : 2020/2021/2022/2023                  
                                 
CTC    : 6.4 LPA                                 
                                 
Apply Link   : ****https://bit.ly/3RCjVUb****                               
                                 
Telegram Group Link : ****https://t.me/fresheroffcampus",**Tata Power Off Campus Hiring Fresher For *Graduate Engineer Trainee*,2020/2021/2022/2023,B.E/B.Tech,https://bit.ly/3RCjVUb
-1001309472884,"Wipro Off Campus Hiring Fresher For *Trainee*                 
                   
Location  : Coimbatore     
            
Qualification   : B.E/B.Tech/MCA     
                   
Work Experience : Fresher     
          
Batch : 2023                  
            
CTC : 3 - 7 LPA                    
             
Apply Link   : ****https://bit.ly/3ni4wdU****            
             
Telegram Group Link : ****https://t.me/fresheroffcampus",**Wipro Off Campus Hiring Fresher For *Trainee*,2023,B.E/B.Tech/MCA,https://bit.ly/3ni4wdU
-1001309472884,"Swiggy Off Campus Hiring Fresher For *Associate Sales Manager*               
               
Location  : Assam,India 
               
Qualification   : Any Graduate               
               
Work Experience : Fresher - 1 Year              
              
Batch : 2019/2020/2021/2022/2023              
            
CTC : 3.7 - 6.7 LPA             
               
Apply Link   : ****https://bit.ly/2VBhgmb****               
               
Telegram Group Link : ****https://t.me/fresheroffcampus",**Swiggy Off Campus Hiring Fresher For *Associate Sales Manager*,2019/2020/2021/2022/2023,Any Graduate,https://bit.ly/2VBhgmb
-1001309472884,"Wipro Off Campus Hiring Fresher Walk-in Drive For *Operations Associate*            
             
Location  : Telangana & Walk-in Date : 20th to 23rd June 
             
Qualification : Any Graduate      
             
Work Experience : Fresher           
          
Batch : 2020/2021/2022/2023     
          
CTC : 3 - 4.5 LPA           
             
Apply Link   : ****https://bit.ly/3BH4IKZ****           
             
Telegram Group Link : ****https://t.me/fresheroffcampus",**Wipro Off Campus Hiring Fresher Walk-in Drive For *Operations Associate*,2020/2021/2022/2023,Any Graduate,https://bit.ly/3BH4IKZ
-1001309472884,"TCS BPS Walk-In Hiring Drive   
                    
Drive Venue : Pune & Drive Date - 24th June 2023, Saturday 
                    
Qualification :  B.Com, BA, BBA, BMS, BBM, B.Sc, BCA  
                    
Work Experience : Fresher                    
                    
Batch : 2021/2022                 
                    
CTC    : 3 LPA                    
                    
Apply Link   : ****https://bit.ly/3HHAGZx****                    
                    
Telegram Group Link : ****https://t.me/fresheroffcampus",**TCS BPS Walk-In Hiring Drive,2021/2022,"B.Com, BA, BBA, BMS, BBM, B.Sc, BCA",https://bit.ly/3HHAGZx
-1001309472884,"Gartner Off Campus Hiring Fresher For *Service Operations Associate*            
            
Location : Gurgaon            
            
Qualification : Graduate        
         
Batch : 2020/2021/2022/2023        
    
Work Experience : Fresher - 1 Year          
            
CTC : 4 - 6 LPA             
            
Apply Link   : ****https://bit.ly/3tJTMJz****            
            
Telegram Group Link : ****https://t.me/fresheroffcampus",**Gartner Off Campus Hiring Fresher For *Service Operations Associate*,2020/2021/2022/2023,Graduate,https://bit.ly/3tJTMJz
-1001309472884,"SAP Off Campus Hiring Fresher For *Development Associate Consultant*                   
                   
Location  : Gurgaon                
                   
Qualification   : B.E/B.Tech/M.E/M.Tech   
                   
Work Experience : Fresher - 3 Years                  
        
Batch : 2023/2022/2021/2020/2019         
                   
CTC    : 8 LPA                   
                   
Apply Link   : ****https://bit.ly/3kwJiZZ****                   
                   
Telegram Group Link : ****https://t.me/fresheroffcampus",**SAP Off Campus Hiring Fresher For *Development Associate Consultant*,2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3kwJiZZ
-1001309472884,"Finastra Off Campus Hiring Fresher For *Product Analyst*        
        
Location  : Bangalore   
        
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc       
        
Work Experience : Fresher  - 1 Year     
   
Batch : 2020/2021/2022/2023    
        
CTC    : Approx 6 - 13 LPA        
        
Apply Link   : ****https://bit.ly/3qdhNaI****        
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Finastra Off Campus Hiring Fresher For *Product Analyst*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3qdhNaI
-1001309472884,"LG Soft Off Campus Hiring Fresher For *Research Engineer* 
 
Location  : Bangalore 
 
Qualification   : B.E/B.Tech/M.E/M.Tech 
 
Work Experience : Fresher 
 
Batch : 2022/2023 
 
CTC    : 6.6 LPA 
 
Apply Link   : ****https://bit.ly/3rSq4Sd**** 
 
Telegram Group Link : ****https://t.me/fresheroffcampus",**LG Soft Off Campus Hiring Fresher For *Research Engineer*,2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3rSq4Sd
-1001309472884,"Tata International Off Campus Hiring Fresher For *Graduate Engineer Trainee*                  
                  
Location  : Mumbai           
          
Qualification   : B.E/B.Tech/M.E/M.Tech       
          
Work Experience : Fresher            
          
Batch : 2023/2022/2021/2020               
             
CTC    : 6 LPA              
                    
Apply Link   : ****https://bit.ly/3BQyE7V****            
                    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Tata International Off Campus Hiring Fresher For *Graduate Engineer Trainee*,2023/2022/2021/2020,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3BQyE7V
-1001309472884,"PayPal Off Campus Hiring Fresher For *Software Engineer*          
                                    
Location  : Bangalore    
                               
Qualification   : B.E/B.Tech/M.E/M.Tech   
                                        
Work Experience : Fresher - 2 Years          
                       
Batch : 2021/2022/2023                    
                      
CTC    : 12 LPA          
                                    
Apply Link   : ****https://bit.ly/3iFhfoR****      
                                        
Telegram Group Link : ****https://t.me/fresheroffcampus",**PayPal Off Campus Hiring Fresher For *Software Engineer*,2021/2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3iFhfoR
-1001309472884,"Sutherland Off Campus Hiring Fresher *Associate - Back Office Analyst*         
         
Location  : Hyderabad   
         
Qualification   : Bachelors degree 
      
Batch : 2019/2020/2021/2022/2023     
         
Work Experience : Fresher   
      
CTC : 2.5 LPA       
         
Apply Link   : ****http://bit.ly/3jZ0dpY****      
         
Telegram Group Link : ****https://t.me/fresheroffcampus",**Sutherland Off Campus Hiring Fresher *Associate - Back Office Analyst*,2019/2020/2021/2022/2023,Bachelors degree,http://bit.ly/3jZ0dpY
-1001309472884,"ServiceNow Off Campus Hiring Fresher For *Software QA Engineer*                               
                               
Location  : Hyderabad                               
                               
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA                               
                               
Work Experience : Fresher                      
               
Batch : 2023/2022/2021/2020/2019                        
                               
CTC    : 12 - 14 LPA                               
                               
Apply Link   : ****https://bit.ly/3hOH4TE****                               
                               
Telegram Group Link : ****https://t.me/fresheroffcampus",**ServiceNow Off Campus Hiring Fresher For *Software QA Engineer*,2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA,https://bit.ly/3hOH4TE
-1001309472884,"Philips Off Campus Hiring Fresher For *Quality Engineer Intern*                             
                             
Location  : Pune 
                             
Qualification   : B.E/B.Tech/M.E/M.Tech           
                             
Work Experience : Fresher                         
                
Batch  : 2023/2022/2021                
                             
CTC    : 15k - 30k Per Month                             
                             
Apply Link   : ****https://bit.ly/3jMXEVq****                             
                             
Telegram Group Link : ****https://t.me/fresheroffcampusp",**Philips Off Campus Hiring Fresher For *Quality Engineer Intern*,2023/2022/2021,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3jMXEVq
-1001309472884,"BlackRock Off Campus Hiring Fresher For *Associate Software Engineer*     
     
Location  : Gurgaon  
     
Qualification   : B.E/B.Tech/M.E/M.Tech 
   
Work Experience : Fresher 

Batch : 2020/2021/2022/2023  
  
CTC : 8 - 18 LPA  
     
Apply Link   : ****https://bit.ly/3asiMOk**** 
     
Telegram Group Link : ****https://t.me/fresheroffcampus",**BlackRock Off Campus Hiring Fresher For *Associate Software Engineer*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3asiMOk
-1001309472884,"Teradata Off Campus Hiring Fresher For *Intern*      
      
Location  : Hyderabad    
      
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc      
      
Work Experience : Fresher     
 
Batch : 2020/2021/2022/2023  
      
CTC    : 15k - 30k Per Month      
      
Apply Link   : ****https://bit.ly/3jeEhUF****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus",**Teradata Off Campus Hiring Fresher For *Intern*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3jeEhUF
-1001309472884,"Xactly Off Campus Hiring Fresher For *Associate Software Engineer* 
 
Location : Bangalore 
 
Qualification : B.E/B.Tech/M.E/M.Tech 
 
Work Experience : Fresher - 2 years 

Batch : 2020/2021/2022/2023 
 
CTC : 5 - 8 LPA 
 
Apply Link : **https://bit.ly/3p7PA4L** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**Xactly Off Campus Hiring Fresher For *Associate Software Engineer*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3p7PA4L
-1001309472884,"Wipro Off Campus Hiring Fresher Walk-in Drive For *Operations Associate*             
              
Location  : Telangana & Walk-in Date : 20th to 23rd June  
              
Qualification : Any Graduate       
              
Work Experience : Fresher            
           
Batch : 2020/2021/2022/2023      
           
CTC : 3 - 4.5 LPA            
              
Apply Link   : ****https://bit.ly/3BH4IKZ****            
              
Telegram Group Link : ****https://t.me/fresheroffcampus",**Wipro Off Campus Hiring Fresher Walk-in Drive For *Operations Associate*,2020/2021/2022/2023,Any Graduate,https://bit.ly/3BH4IKZ
-1001309472884,"TCS BPS Walk-In Hiring Drive    
                     
Date  : 23rd and Venue : Vadodara
Date  : 24th and Venue : Pune  
                     
Qualification :  B.Com, BA, BBA, BMS, BBM, B.Sc, BCA   
                     
Work Experience : Fresher                     
                     
Batch : 2021/2022                  
                     
CTC    : 3 LPA                     
                     
Apply Link   : ****https://bit.ly/3HHAGZx****                     
                     
Telegram Group Link : ****https://t.me/fresheroffcampus",**TCS BPS Walk-In Hiring Drive,2021/2022,"B.Com, BA, BBA, BMS, BBM, B.Sc, BCA",https://bit.ly/3HHAGZx
-1001309472884,"Tata Captial Off Campus Hiring For *Associate Customer Service*          
          
Location  : Bangalore    
          
Qualification   : Any Graduate     
          
Work Experience : Fresher     
        
Batch : 2020/2021/2022/2023    
        
CTC : 2.3 - 3.5 LPA  
          
Apply Link   : ****https://bit.ly/3C2igih****          
          
Telegram Group Link : ****https://t.me/fresheroffcampus",**Tata Captial Off Campus Hiring For *Associate Customer Service*,2020/2021/2022/2023,Any Graduate,https://bit.ly/3C2igih
-1001309472884,"Fiserv Off Campus Hiring Fresher For *Technology Analyst*       
       
Location  : Chennai   
       
Qualification   : B.E/B.Tech/M.E/M.Tech   
       
Work Experience : Fresher   
   
Batch : 2020/2021/2022/2023   
       
CTC    : 8.5 LPA  
       
Apply Link   : ****https://bit.ly/3vEdM04****     
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Fiserv Off Campus Hiring Fresher For *Technology Analyst*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3vEdM04
-1001309472884,"FIS Off Campus Hiring Fresher For *Finance Shared Services Analyst*    
    
Location  : Pune  
    
Qualification   : Bachelor/Master Degree/MBA 
    
Work Experience : Fresher   
  
Batch : 2019/2020/2021/2022/2023   
    
CTC    : 3.7 LPA    
    
Apply Link   : ****https://bit.ly/32jJGnO****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus",**FIS Off Campus Hiring Fresher For *Finance Shared Services Analyst*,2019/2020/2021/2022/2023,Bachelor/Master Degree/MBA,https://bit.ly/32jJGnO
-1001309472884,"TCS Admin Off Campus Hiring Fresher 
 
Location : PAN India 
 
Qualification : B.Com, BBA, BMS 
 
Work Experience : Fresher 
 
Batch : 2022/2023 
 
CTC : 4.5 LPA 
 
Apply Link : **https://bit.ly/3NGKExw** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**TCS Admin Off Campus Hiring Fresher,2022/2023,"B.Com, BBA, BMS",https://bit.ly/3NGKExw
-1001309472884,"Mphasis Off Campus Hiring Fresher For *Data Entry*        
        
Location  : Pune  
        
Qualification   : Any Graduate  
        
Work Experience : Fresher - 1 Year   
    
Batch : 2023/2022/2021/2020/2019    
    
CTC : 2 - 3 LPA     
     
Apply Link   : ****https://bit.ly/3vUeGH1****     
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Mphasis Off Campus Hiring Fresher For *Data Entry*,2023/2022/2021/2020/2019,Any Graduate,https://bit.ly/3vUeGH1
-1001309472884,"Gainsight Off Campus Hiring Fresher For *IT Help Desk - Intern*    
    
Location  : Hyderabad    
    
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc    
    
Work Experience : Fresher - 2 Years   
   
Batch : 2020/2021/2022/2023    
    
CTC    : 15k - 30k per month   
    
Apply Link   : ****http://bit.ly/40f1sS8****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Gainsight Off Campus Hiring Fresher For *IT Help Desk - Intern*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,http://bit.ly/40f1sS8
-1001309472884,"Ingram Micro Off Campus Hiring Fresher For *Associate Professional Systems Administrator*       
       
Location  : Pune  
       
Qualification   : B.E/B.Tech/M.E/M.Tech       
       
Work Experience : Fresher - 2 Years 

Batch : 2020/2021/2022/2023      
       
CTC    : 4 - 7 LPA       
       
Apply Link   : ****http://bit.ly/3sUmTKi****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Ingram Micro Off Campus Hiring Fresher For *Associate Professional Systems Administrator*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech,http://bit.ly/3sUmTKi
-1001309472884,"Johnson Controls Off Campus Hiring Fresher For *Graduate Engineer Trainee*          
          
Location  : Pune       
          
Qualification   : B.E/B.Tech        
          
Work Experience : Fresher         
        
Batch : 2022       
          
CTC    : 4.5 LPA          
          
Apply Link   : ****http://bit.ly/3DsmcfO****       
          
Telegram Group Link : ****https://t.me/fresheroffcampus",**Johnson Controls Off Campus Hiring Fresher For *Graduate Engineer Trainee*,2022,B.E/B.Tech,http://bit.ly/3DsmcfO
-1001309472884,"Deloitte Off Campus Hiring Fresher For *Business Technology Analyst*               
               
Location  : Hyderabad/Gurugram  
               
Qualification   : B.E/B.Tech 
               
Work Experience : Fresher - 2 Years      
           
Batch : 2023/2022/2021/2020/2019            
               
CTC    : 6.3 LPA               
               
Apply Link   : ****https://bit.ly/3fP4reC****                  
               
Telegram Group Link : ****https://t.me/fresheroffcampus",**Deloitte Off Campus Hiring Fresher For *Business Technology Analyst*,2023/2022/2021/2020/2019,B.E/B.Tech,https://bit.ly/3fP4reC
-1001309472884,"Oracle Off Campus Hiring Fresher For *Software Developer*               
               
Location  : Bangalore        
               
Qualification   : B.E/B.Tech/M.E/M.Tech               
               
Work Experience : Fresher - 2 Years             
         
Batch : 2023/2022/2021/2020/2019          
               
CTC    : 6 LPA               
               
Apply Link   : ****https://bit.ly/3k6D6Gu****               
               
Telegram Group Link : ****https://t.me/fresheroffcampus",**Oracle Off Campus Hiring Fresher For *Software Developer*,2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3k6D6Gu
-1001309472884,"Baker Hughes Off Campus Hiring Fresher For *Quality Assurance Engineer*         
           
Location  : Mumbai  
           
Qualification   : Bachelor Degree      
           
Work Experience : Fresher - 3 Years  
     
Batch : 2019/2020/2021/2022/2023          
           
CTC    : Approx 8 - 9 LPA           
           
Apply Link   : ****https://bit.ly/3Kt9dLH****        
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**Baker Hughes Off Campus Hiring Fresher For *Quality Assurance Engineer*,2019/2020/2021/2022/2023,Bachelor Degree,https://bit.ly/3Kt9dLH
-1001309472884,"Infosys Off Campus Hiring Fresher For *Process Executive*               
                                                             
Location  : Pune/Bangalore     
          
Qualification   : Any Graduate      
                             
Work Experience : Fresher           
                                     
Batch : 2023/2022/2021/2020/2019              
                                  
CTC : 2.2 - 3 LPA                                
                                    
Apply Link   : ****https://bit.ly/3zT4z58****                            
                                                
Telegram Group Link : ****https://t.me/fresheroffcampus",**Infosys Off Campus Hiring Fresher For *Process Executive*,2023/2022/2021/2020/2019,Any Graduate,https://bit.ly/3zT4z58
-1001309472884,"Nvidia Off Campus Hiring Fresher For *Formal Verification Engineer*      
      
Location  : Gurugram 
      
Qualification   : B.E/B.Tech/M.E/M.Tech      
      
Work Experience : Fresher - 1 Year   
  
Batch : 2023/2022/2021/2020/2019   
      
CTC    : Approx 14 - 15 LPA      
      
Apply Link   : ****https://bit.ly/3BswpG0****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus",**Nvidia Off Campus Hiring Fresher For *Formal Verification Engineer*,2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3BswpG0
-1001309472884,"Siemens Off Campus Hiring Fresher *Member Technical Staff*                
             
Location  : Noida                
     
Qualification   : Bachelors, Masters, or PhD 
       
Work Experience : Fresher    
     
Batch : 2023/2022/2021/2020/2019           
      
CTC    : 11 -13 LPA              
                
Apply Link   : ****https://bit.ly/3jezntx****              
                
Telegram Group Link : ****https://t.me/fresheroffcampus",**Siemens Off Campus Hiring Fresher *Member Technical Staff*,2023/2022/2021/2020/2019,"Bachelors, Masters, or PhD",https://bit.ly/3jezntx
-1001309472884,"Citi Off Campus Hiring Fresher For *Customer Service Associate*                    
                    
Location  : Mumbai   
                    
Qualification   : Bachelor's/Master's Degree               
                    
Work Experience : Fresher - 2 Years                  
           
Batch : 2023/2022/2021/2020/2019           
           
CTC :  6 - 12 LPA         
                    
Apply Link   : ****https://bit.ly/3spdbPX****                    
                    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Citi Off Campus Hiring Fresher For *Customer Service Associate*,2023/2022/2021/2020/2019,Bachelor's/Master's Degree,https://bit.ly/3spdbPX
-1001309472884,"Lionbridge Off Campus Hiring Fresher For *Engineer*     
     
Location  : Mumbai 
     
Qualification   : B.E/B.Tech/M.E/M.Tech  
     
Work Experience : Fresher 
    
Batch : 2019/2020/2021/2022/2023     
     
CTC    : 4.5 LPA     
     
Apply Link   : ****https://bit.ly/3mgXhDY****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus",**Lionbridge Off Campus Hiring Fresher For *Engineer*,2019/2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3mgXhDY
-1001309472884,"Accenture Off Campus Hiring Fresher For *IT Help Desk*            
                                                
Location  : Hyderabad       
                                     
Qualification   : Any Graduation     
                                          
Work Experience : Fresher - 1 Year           
                                
Batch : 2020/2021/2022/2023      
                                  
CTC : 3 - 4 LPA                     
                               
Apply Link   : ****https://bit.ly/41AKptF****          
                                             
Telegram Group Link : ****https://t.me/fresheroffcampus",**Accenture Off Campus Hiring Fresher For *IT Help Desk*,2020/2021/2022/2023,Any Graduation,https://bit.ly/41AKptF
-1001309472884,"Tata Power Off Campus Hiring Fresher For *Graduate Engineer Trainee*                                  
                                  
Location  : Pan India                 
                                  
Qualification   : B.E/B.Tech                   
                                  
Work Experience : Fresher                             
                           
Batch : 2020/2021/2022/2023                   
                                  
CTC    : 6.4 LPA                                  
                                  
Apply Link   : ****https://bit.ly/3RCjVUb****                                
                                  
Telegram Group Link : ****https://t.me/fresheroffcampus",**Tata Power Off Campus Hiring Fresher For *Graduate Engineer Trainee*,2020/2021/2022/2023,B.E/B.Tech,https://bit.ly/3RCjVUb
-1001309472884,"IBM Off Campus Hiring Fresher For *Analyst - Risk and Compliance*                
                
Location  : Pune       
                
Qualification   : Bachelor's/Master's Degree          
                
Work Experience : Fresher - 1 Year             
            
Batch : 2020/2021/2022/2023        
             
CTC    : 4 LPA                
                
Apply Link   : ****https://bit.ly/30jBwuZ****                
                
Telegram Group Link : ****https://t.me/fresheroffcampus",**IBM Off Campus Hiring Fresher For *Analyst - Risk and Compliance*,2020/2021/2022/2023,Bachelor's/Master's Degree,https://bit.ly/30jBwuZ
-1001309472884,"GlobalFoundries Off Campus Hiring Fresher For *Engineer Integration Engineering* 
 
Location : Bangalore 
 
Qualification : B.E/B.Tech/M.Sc/M.E/M.Tech 
 
Work Experience : Fresher - 5 Years 
 
Batch : 2020/2021/2022/2023 
 
CTC : Approx 5 - 9 LPA 
 
Apply Link : **https://bit.ly/3KdW5JV** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**GlobalFoundries Off Campus Hiring Fresher For *Engineer Integration Engineering*,2020/2021/2022/2023,B.E/B.Tech/M.Sc/M.E/M.Tech,https://bit.ly/3KdW5JV
-1001309472884,"Johnson Controls Off Campus Hiring Fresher For *Graduate Engineer Trainee* 
 
Location : Pune 
 
Qualification : B.E/B.Tech 
 
Work Experience : Fresher 
 
Batch : 2022 
 
CTC : 4.5 LPA 
 
Apply Link : **http://bit.ly/3DsmcfO** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**Johnson Controls Off Campus Hiring Fresher For *Graduate Engineer Trainee*,2022,B.E/B.Tech,http://bit.ly/3DsmcfO
-1001309472884,"Tata Captial Off Campus Hiring For *Associate Customer Service* 
 
Location : Bangalore 
 
Qualification : Any Graduate 
 
Work Experience : Fresher 
 
Batch : 2020/2021/2022/2023 
 
CTC : 2.3 - 3.5 LPA 
 
Apply Link : **https://bit.ly/3C2igih** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**Tata Captial Off Campus Hiring For *Associate Customer Service*,2020/2021/2022/2023,Any Graduate,https://bit.ly/3C2igih
-1001309472884,"BlackRock Off Campus Hiring Fresher For *Associate Software Engineer* 
 
Location : Gurgaon 
 
Qualification : B.E/B.Tech/M.E/M.Tech 
 
Work Experience : Fresher 

Batch : 2020/2021/2022/2023 
 
CTC : 8 - 18 LPA 
 
Apply Link : **https://bit.ly/3asiMOk** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**BlackRock Off Campus Hiring Fresher For *Associate Software Engineer*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3asiMOk
-1001309472884,"FIS Off Campus Hiring Fresher For *Finance Shared Services Analyst* 
 
Location : Pune 
 
Qualification : Bachelor/Master Degree/MBA 
 
Work Experience : Fresher 
 
Batch : 2019/2020/2021/2022/2023 
 
CTC : 3.7 LPA 
 
Apply Link : **https://bit.ly/32jJGnO** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**FIS Off Campus Hiring Fresher For *Finance Shared Services Analyst*,2019/2020/2021/2022/2023,Bachelor/Master Degree/MBA,https://bit.ly/32jJGnO
-1001309472884,"Nvidia Off Campus Hiring Fresher For *Formal Verification Engineer* 
 
Location : Gurugram 
 
Qualification : B.E/B.Tech/M.E/M.Tech 
 
Work Experience : Fresher - 1 Year 
 
Batch : 2023/2022/2021/2020/2019 
 
CTC : Approx 14 - 15 LPA 
 
Apply Link : **https://bit.ly/3BswpG0** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**Nvidia Off Campus Hiring Fresher For *Formal Verification Engineer*,2023/2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3BswpG0
-1001309472884,"Air India Off Campus Hiring Fresher For *Cabin Crew*         
         
Location  : PAN India     
         
Qualification   : Any Graduate     
         
Work Experience : Fresher - 35 Years        
      
Batch : 2015 to 2022       
         
CTC    : 40k - 1 lakh Per Month     
         
Apply Link   : ****http://bit.ly/3ZmD93B****      
         
Telegram Group Link : ****https://t.me/fresheroffcampus",**Air India Off Campus Hiring Fresher For *Cabin Crew*,2015 to 2022,Any Graduate,http://bit.ly/3ZmD93B
-1001309472884,"Samsung Off Campus Hiring Fresher *Software Development Engineer*             
             
Location  : Chennai     
             
Qualification   : B.E/B.Tech/M.Sc       
             
Work Experience : Fresher            
           
Batch : 2023          
             
CTC    : 11 LPA       
             
Apply Link   : ****https://bit.ly/3Q9yjTa****          
             
Telegram Group Link : ****https://t.me/fresheroffcampus",**Samsung Off Campus Hiring Fresher *Software Development Engineer*,2023,B.E/B.Tech/M.Sc,https://bit.ly/3Q9yjTa
